ageb_id,municipio,population,grade,index_value,index_normalized
0900700010233,Iztapalapa,1933,Bajo,121.345752631894,0.94790752039282
0900700010248,Iztapalapa,1549,Medio,119.923338253625,0.936796152610829
0900700010252,Iztapalapa,3188,Medio,119.639450003958,0.934578524049678
0900700010271,Iztapalapa,4150,Medio,118.735834898022,0.92751982165689
0900700010286,Iztapalapa,2480,Bajo,123.277111297724,0.962994570118164
0900700010290,Iztapalapa,1588,Muy bajo,123.717457835608,0.966434392162076
0900700010303,Iztapalapa,1103,Bajo,122.012227642419,0.953113773277067
0900700010318,Iztapalapa,3528,Medio,120.73971456475,0.943173378249151
0900700010322,Iztapalapa,4540,Bajo,122.437648544993,0.95643700185438
0900700010337,Iztapalapa,5329,Medio,119.354108051937,0.932349539710814
0900700010356,Iztapalapa,5122,Bajo,121.292159603858,0.947488871752761
0900700010360,Iztapalapa,5255,Bajo,121.578500183746,0.949725656998087
0900700010375,Iztapalapa,6884,Medio,120.683079457146,0.942730966024152
090070001038A,Iztapalapa,5123,Bajo,121.172758448252,0.946556154695202
0900700010407,Iztapalapa,6972,Medio,119.684834003714,0.934933046838827
0900700010411,Iztapalapa,4975,Medio,120.088698039172,0.938087881253083
0900700010426,Iztapalapa,8211,Medio,121.000512432862,0.945210633407436
0900700010445,Iztapalapa,3848,Bajo,121.182723047544,0.946633994408597
0900700010464,Iztapalapa,4863,Medio,119.119288336804,0.930515216142966
0900700010479,Iztapalapa,4554,Medio,120.652894622039,0.942495173410243
0900700010483,Iztapalapa,6782,Bajo,121.279694911964,0.947391502253381
0900700010498,Iztapalapa,5441,Bajo,121.23127613028,0.947013272885724
0900700010500,Iztapalapa,6227,Medio,121.121201454149,0.946153410788813
0900700010515,Iztapalapa,7149,Medio,121.033963397437,0.945471939800104
0900700010534,Iztapalapa,4645,Bajo,123.351207267522,0.963573380051588
0900700010553,Iztapalapa,5795,Medio,119.871326889078,0.936389859332895
0900700010568,Iztapalapa,5839,Bajo,121.746915533235,0.951041254560155
0900700010572,Iztapalapa,5325,Medio,120.617937823173,0.942222104004719
0900700010587,Iztapalapa,2637,Bajo,121.973266693631,0.952809424953726
0900700010591,Iztapalapa,3807,Medio,120.8476567611,0.944016582213592
0900700010604,Iztapalapa,3653,Bajo,121.179328414037,0.946607476804478
0900700010619,Iztapalapa,5610,Medio,120.585650023428,0.941969883819574
0900700010623,Iztapalapa,5433,Medio,120.92475390338,0.944618836181143
0900700010638,Iztapalapa,4162,Medio,120.378080604085,0.940348429344809
0900700010642,Iztapalapa,2515,Muy bajo,124.334289018901,0.971252846082176
0900700010657,Iztapalapa,1916,Muy bajo,125.065568033033,0.976965323544028
0900700010676,Iztapalapa,2699,Bajo,123.289683015632,0.963092775664633
0900700010680,Iztapalapa,3125,Bajo,122.634921608813,0.95797802506047
0900700010695,Iztapalapa,3633,Muy bajo,123.707062307339,0.966353186193099
0900700010708,Iztapalapa,4420,Bajo,122.968830280739,0.960586394404909
0900700010727,Iztapalapa,2181,Muy bajo,123.998195240345,0.968627407504057
0900700010731,Iztapalapa,11610,Medio,119.260065343019,0.931614913330503
0900700010746,Iztapalapa,7993,Medio,120.253539052131,0.939375557438396
0900700010750,Iztapalapa,9308,Medio,119.286734641601,0.931823243891248
0900700010765,Iztapalapa,3454,Medio,119.467032746998,0.933231665086975
090070001077A,Iztapalapa,4047,Medio,120.6799417136,0.942706455148084
0900700010784,Iztapalapa,6393,Bajo,121.206272428897,0.946817953345772
0900700010801,Iztapalapa,3649,Bajo,123.570198195954,0.965284055072803
0900700010816,Iztapalapa,1207,Medio,120.782491552853,0.943507536040774
0900700010820,Iztapalapa,1112,Bajo,123.276976367952,0.962993516097378
0900700010835,Iztapalapa,6828,Medio,119.917880457447,0.936753518353507
090070001084A,Iztapalapa,7352,Medio,120.450424228578,0.940913550613765
0900700010854,Iztapalapa,3289,Medio,119.517624750447,0.933626870848209
0900700010888,Iztapalapa,4544,Bajo,121.205823103489,0.946814443384166
0900700010892,Iztapalapa,2220,Bajo,121.435291504032,0.94860696448894
0900700010905,Iztapalapa,2580,Muy bajo,123.762376137501,0.966785277094135
090070001091A,Iztapalapa,1444,Bajo,121.228569313202,0.946992128245639
0900700010924,Iztapalapa,3759,Muy bajo,124.120732215581,0.969584620408779
0900700010939,Iztapalapa,4294,Bajo,123.000096766931,0.960830636471525
0900700010943,Iztapalapa,3439,Medio,121.083807650191,0.945861304413278
0900700010958,Iztapalapa,5599,Bajo,121.516068524333,0.949237964283802
0900700010962,Iztapalapa,8084,Medio,120.884852235375,0.944307139312013
0900700010977,Iztapalapa,7001,Bajo,121.40129243035,0.948341376473444
0900700010981,Iztapalapa,6435,Bajo,121.268780615987,0.947306243865579
0900700011000,Iztapalapa,5229,Bajo,121.761509472597,0.951155256942387
0900700011015,Iztapalapa,6358,Bajo,121.601349571177,0.94990414784521
0900700011034,Iztapalapa,6566,Bajo,122.685800176135,0.958375469351228
0900700011049,Iztapalapa,4690,Bajo,121.723226752418,0.950856206686633
0900700011053,Iztapalapa,7253,Medio,120.988308692779,0.945115302365761
0900700011087,Iztapalapa,5902,Medio,119.884527815646,0.936492980021489
0900700011091,Iztapalapa,4232,Medio,120.483105726444,0.941168846221006
0900700011104,Iztapalapa,6367,Medio,119.875069857132,0.936419097995885
0900700011123,Iztapalapa,3739,Medio,119.228660219336,0.931369588279799
0900700011138,Iztapalapa,4768,Alto,117.896971853416,0.920966938088117
0900700011142,Iztapalapa,3200,Bajo,122.180615870017,0.95442915897309
0900700011157,Iztapalapa,2662,Bajo,121.908399162596,0.95230270412367
0900700011176,Iztapalapa,2180,Bajo,123.643150922833,0.965853934421211
0900700011180,Iztapalapa,2051,Bajo,122.872402911433,0.959833139951792
0900700011195,Iztapalapa,3664,Bajo,123.378735352532,0.963788419129896
0900700011208,Iztapalapa,991,Medio,120.847752728638,0.944017331876016
0900700011227,Iztapalapa,5183,Bajo,121.585627573867,0.949781333497264
0900700011246,Iztapalapa,4327,Bajo,122.022974187347,0.953197721256577
0900700011250,Iztapalapa,3051,Bajo,122.204647663879,0.95461688633591
0900700011265,Iztapalapa,3915,Bajo,122.359592010103,0.955827253471488
090070001127A,Iztapalapa,2174,Muy bajo,124.234397383539,0.97047253008157
0900700011284,Iztapalapa,1379,Bajo,123.236399412118,0.962676544132919
0900700011299,Iztapalapa,3461,Bajo,122.614782730458,0.957820707693927
0900700011301,Iztapalapa,4045,Bajo,122.436240735117,0.956426004571495
0900700011316,Iztapalapa,3355,Medio,119.830252633207,0.936069002647017
090070001134A,Iztapalapa,4839,Medio,119.417366266433,0.932843689163484
0900700011354,Iztapalapa,5489,Bajo,122.400527943897,0.956147029637164
0900700011369,Iztapalapa,6296,Bajo,121.400874855022,0.948338114531556
0900700011388,Iztapalapa,5484,Bajo,121.30221419216,0.947567414426564
090070001141A,Iztapalapa,4046,Bajo,122.149896934429,0.954189194166491
0900700011424,Iztapalapa,2881,Bajo,122.285462853979,0.955248184298929
0900700011439,Iztapalapa,2585,Muy bajo,124.093170527344,0.969369318834659
0900700011443,Iztapalapa,1973,Muy bajo,124.229727202392,0.970436048377555
0900700011458,Iztapalapa,1726,Bajo,121.313572958632,0.947656144851223
0900700011462,Iztapalapa,2160,Bajo,121.931291742489,0.952481532374109
0900700011477,Iztapalapa,2157,Muy bajo,123.717455305659,0.966434372399066
0900700011481,Iztapalapa,2435,Muy bajo,123.707426052806,0.966356027636294
0900700011496,Iztapalapa,2524,Bajo,122.321132375666,0.95552682122789
0900700011509,Iztapalapa,4535,Medio,120.157420982697,0.938624719119904
0900700011513,Iztapalapa,5064,Medio,120.671265369231,0.942638678799107
0900700011566,Iztapalapa,9689,Bajo,121.586936621116,0.949791559283541
090070001159A,Iztapalapa,6649,Bajo,121.481800656252,0.948970276547251
0900700011621,Iztapalapa,4393,Bajo,122.196193646042,0.954550846718437
0900700011636,Iztapalapa,2883,Bajo,121.817473957753,0.951592430516278
0900700011640,Iztapalapa,4166,Bajo,122.345186986386,0.955714726827445
0900700011655,Iztapalapa,2448,Medio,120.216281998512,0.939084519305234
090070001166A,Iztapalapa,3498,Bajo,122.096858893482,0.953774880877479
0900700011674,Iztapalapa,3237,Bajo,121.4527786085,0.948743567192171
0900700011689,Iztapalapa,2788,Bajo,121.636969587089,0.95018239805362
0900700011693,Iztapalapa,2012,Bajo,121.960060434379,0.952706262608199
0900700011706,Iztapalapa,7319,Medio,119.921472730235,0.936781579841587
0900700011710,Iztapalapa,7600,Medio,120.906105161854,0.944473159204779
0900700011759,Iztapalapa,3567,Medio,119.560811880629,0.933964232515968
0900700011763,Iztapalapa,6474,Medio,119.456361369605,0.933148304288063
0900700011778,Iztapalapa,6931,Medio,121.121358414433,0.946154636903697
0900700011814,Iztapalapa,3694,Bajo,121.199427029375,0.94676447965142
0900700011833,Iztapalapa,3848,Bajo,122.314715569023,0.95547669554041
0900700011848,Iztapalapa,3531,Medio,120.940207864848,0.944739556733598
0900700011852,Iztapalapa,5424,Bajo,121.303727456984,0.947579235483963
0900700011867,Iztapalapa,11278,Bajo,121.500207773569,0.949114066045894
0900700011890,Iztapalapa,5546,Bajo,122.084932544116,0.95368171670807
0900700011918,Iztapalapa,4953,Bajo,121.227377159182,0.946982815585442
0900700011941,Iztapalapa,4248,Muy bajo,124.103192191405,0.969447604316634
0900700011960,Iztapalapa,3765,Bajo,122.671657864385,0.958264994914564
0900700011975,Iztapalapa,3499,Muy bajo,123.96516979305,0.968369425092842
090070001198A,Iztapalapa,6035,Bajo,121.304839221653,0.947587920172698
0900700011994,Iztapalapa,13946,Medio,120.01476077769,0.937510311089507
0900700012047,Iztapalapa,9950,Medio,120.347310221152,0.94010806265084
0900700012051,Iztapalapa,11206,Medio,118.732211096856,0.92749151388094
0900700012070,Iztapalapa,4041,Medio,120.572888147002,0.941870192826059
0900700012085,Iztapalapa,5799,Medio,120.037705633843,0.937689547702493
090070001209A,Iztapalapa,3734,Medio,120.630660026766,0.942321485088937
0900700012102,Iztapalapa,3577,Medio,120.729602793491,0.943094388883535
0900700012117,Iztapalapa,3108,Medio,120.74089575659,0.943182605276909
0900700012140,Iztapalapa,7841,Medio,120.723333210031,0.943045413248356
0900700012155,Iztapalapa,3769,Medio,120.5775115971,0.941906309484641
090070001216A,Iztapalapa,3673,Medio,120.278381475819,0.939569617137458
0900700012174,Iztapalapa,2349,Medio,120.94812764157,0.94480142305979
0900700012189,Iztapalapa,2349,Medio,121.010851555897,0.945291398759885
0900700012193,Iztapalapa,2575,Bajo,121.703549059126,0.950702491924883
0900700012206,Iztapalapa,1638,Bajo,122.179579274661,0.95442106147885
0900700012371,Iztapalapa,1682,Medio,120.508279823884,0.94136549683106
0900700012386,Iztapalapa,3610,Bajo,121.281888553073,0.947408638155212
0900700012390,Iztapalapa,3965,Bajo,122.291235980205,0.955293281796348
0900700012403,Iztapalapa,293,Muy alto,109.675911499043,0.856747097125466
0900700012437,Iztapalapa,5076,Medio,119.971136531511,0.937169534835483
0900700012441,Iztapalapa,4457,Medio,120.330145965044,0.939973981917947
0900700012456,Iztapalapa,4606,Medio,119.06157477876,0.930064379467499
0900700012460,Iztapalapa,4473,Medio,119.074015606097,0.930161562545908
0900700012494,Iztapalapa,1941,Medio,118.770296153673,0.927789020064626
0900700012507,Iztapalapa,2181,Medio,120.30048934178,0.939742315496896
0900700012511,Iztapalapa,996,Bajo,121.57852148103,0.949725823364486
0900700012526,Iztapalapa,1056,Bajo,122.79464904002,0.959225755862497
0900700012530,Iztapalapa,10096,Medio,120.589242878,0.941997949852333
0900700012545,Iztapalapa,6946,Medio,119.971605548101,0.937173198617223
090070001255A,Iztapalapa,4901,Bajo,121.926028753519,0.952440419877659
0900700012564,Iztapalapa,6800,Medio,119.042418560904,0.92991473827632
0900700012579,Iztapalapa,4417,Medio,120.301055816202,0.93974674058268
0900700012600,Iztapalapa,4667,Bajo,121.390876731902,0.948260012942585
0900700012615,Iztapalapa,7690,Medio,119.406912213734,0.932762026023601
090070001262A,Iztapalapa,5432,Medio,119.708828234221,0.935120480770794
0900700012634,Iztapalapa,4200,Medio,120.037316794535,0.937686510235619
0900700012649,Iztapalapa,4309,Medio,120.052372015956,0.937804115980332
0900700012653,Iztapalapa,3427,Medio,119.604607434601,0.934306346962247
0900700012668,Iztapalapa,3460,Medio,119.931011427973,0.936856092571735
0900700012672,Iztapalapa,1034,Alto,117.925988172765,0.921193602695071
0900700012687,Iztapalapa,4656,Medio,120.839721376086,0.94395459396128
0900700012691,Iztapalapa,7217,Medio,121.01265408113,0.94530547941114
0900700012704,Iztapalapa,5016,Medio,120.039609323571,0.93770441861285
0900700012719,Iztapalapa,4678,Medio,119.172497122729,0.930930863227725
0900700012723,Iztapalapa,3252,Medio,119.46546497717,0.933219418256923
0900700012738,Iztapalapa,6698,Medio,119.462830633796,0.933198839754246
0900700012757,Iztapalapa,5483,Medio,120.791102222483,0.943574799363317
0900700012776,Iztapalapa,7954,Medio,121.130946421358,0.946229534818725
0900700012780,Iztapalapa,6872,Medio,120.792576121359,0.94358631290869
0900700012795,Iztapalapa,4830,Medio,119.763840893526,0.935550219038026
0900700012808,Iztapalapa,4320,Medio,120.423871982004,0.940706134419421
0900700012812,Iztapalapa,3581,Bajo,121.550486774912,0.949506826752033
0900700012831,Iztapalapa,4795,Bajo,121.691831779273,0.950610960928124
0900700012846,Iztapalapa,4936,Medio,120.697701835191,0.942845190558711
0900700012850,Iztapalapa,3639,Bajo,121.778731039392,0.951289785364885
090070001287A,Iztapalapa,2859,Medio,120.812376437612,0.943740985555037
0900700012884,Iztapalapa,3464,Bajo,121.596158680094,0.949863598550424
0900700012899,Iztapalapa,6559,Medio,119.799041316963,0.935825191547348
0900700012901,Iztapalapa,7668,Medio,120.466584482788,0.941039788460287
0900700012920,Iztapalapa,5442,Medio,120.698600109285,0.942852207539117
0900700012935,Iztapalapa,5663,Medio,119.050538944062,0.929978171664775
090070001294A,Iztapalapa,3012,Medio,120.788506444257,0.943554522117113
0900700012954,Iztapalapa,1974,Medio,119.30213850449,0.931943573092384
0900700012969,Iztapalapa,2472,Medio,119.6991718638,0.93504504882577
0900700012973,Iztapalapa,3752,Medio,118.807202470379,0.928077318372529
0900700012988,Iztapalapa,7510,Bajo,121.213920044555,0.946877693651784
0900700013026,Iztapalapa,2493,Bajo,122.174231748567,0.954379288610083
0900700013030,Iztapalapa,5682,Bajo,121.513807712518,0.949220303669602
0900700013045,Iztapalapa,6787,Bajo,121.651293332675,0.950294289783383
090070001305A,Iztapalapa,6494,Medio,121.095758460887,0.945954659665415
0900700013064,Iztapalapa,7629,Medio,120.468897088742,0.94105785367088
0900700013079,Iztapalapa,6741,Medio,120.136417828403,0.938460650353787
0900700013083,Iztapalapa,5621,Medio,120.57553994021,0.9418909076403
0900700013100,Iztapalapa,5076,Medio,120.267032560207,0.939480963664024
0900700013115,Iztapalapa,5980,Medio,120.150233482376,0.938568573062385
0900700013134,Iztapalapa,1927,Medio,119.141239684748,0.930686691842336
0900700013149,Iztapalapa,3862,Alto,118.374272181252,0.924695429283143
0900700013153,Iztapalapa,3560,Medio,119.420472357924,0.932867952785567
0900700013204,Iztapalapa,6595,Medio,120.78935029853,0.943561113990287
0900700013219,Iztapalapa,7613,Medio,118.708171196575,0.927303723193826
0900700013223,Iztapalapa,7231,Medio,119.503289911964,0.933514892464893
0900700013238,Iztapalapa,6000,Medio,120.106574293012,0.938227523845292
0900700013242,Iztapalapa,8092,Medio,119.565595533103,0.934001600615441
0900700013257,Iztapalapa,4049,Alto,118.596928083976,0.92643473370933
0900700013276,Iztapalapa,6422,Medio,119.771762643508,0.935612100778586
0900700013295,Iztapalapa,5190,Medio,120.668291860475,0.942615450863634
0900700013327,Iztapalapa,7178,Medio,120.352962607468,0.940152216973347
0900700013346,Iztapalapa,6680,Medio,118.704994633231,0.927278909072046
0900700013365,Iztapalapa,2467,Medio,119.050123605045,0.929974927192106
090070001337A,Iztapalapa,7522,Bajo,121.739342412187,0.95098209617811
0900700013401,Iztapalapa,7248,Medio,120.26317993981,0.939450868438041
0900700013420,Iztapalapa,4302,Medio,118.785181967593,0.927905302461458
0900700013488,Iztapalapa,4965,Medio,120.965005995217,0.944933270429867
0900700013492,Iztapalapa,5625,Bajo,121.25723153203,0.947216026752088
0900700013505,Iztapalapa,5709,Medio,120.800184770307,0.943645748821373
090070001351A,Iztapalapa,5705,Bajo,121.278372231472,0.947381169969324
0900700013539,Iztapalapa,4545,Bajo,121.231626736229,0.947016011687936
0900700013558,Iztapalapa,1463,Medio,120.855431695785,0.944077317088103
0900700013562,Iztapalapa,1809,Bajo,121.538005090456,0.949409324513134
0900700013577,Iztapalapa,2169,Medio,119.569697910672,0.934033646850803
0900700013581,Iztapalapa,3942,Bajo,121.766019066083,0.951190484195804
0900700013596,Iztapalapa,4594,Medio,121.03632312385,0.945490373098052
0900700013613,Iztapalapa,1441,Bajo,123.426598714667,0.964162309768302
0900700013628,Iztapalapa,1158,Muy bajo,124.702585626418,0.974129841085532
0900700013632,Iztapalapa,6682,Bajo,121.32533612887,0.94774803432646
0900700013647,Iztapalapa,2443,Bajo,121.223387303361,0.946951648327785
0900700013651,Iztapalapa,2692,Medio,119.861653383978,0.936314293538182
0900700013666,Iztapalapa,1770,Bajo,122.571760934339,0.95748463755387
0900700013670,Iztapalapa,4143,Bajo,121.454426395376,0.948756439085401
090070001369A,Iztapalapa,2858,Bajo,122.084572380452,0.953678903244573
0900700013702,Iztapalapa,2668,Medio,120.423616294272,0.940704137082724
0900700013717,Iztapalapa,2261,Medio,119.709297180887,0.935124144006319
0900700013721,Iztapalapa,4549,Bajo,123.093344466935,0.961559052540284
0900700013740,Iztapalapa,4482,Bajo,122.106541248233,0.953850515802347
0900700013755,Iztapalapa,3456,Bajo,123.008725271337,0.960898039112647
090070001376A,Iztapalapa,1613,Bajo,121.182951938199,0.946635782416575
0900700013774,Iztapalapa,3474,Bajo,121.701227136221,0.950684353933768
0900700013789,Iztapalapa,3719,Medio,120.936395541834,0.94470977629566
0900700013793,Iztapalapa,4417,Bajo,121.330598604082,0.947789142809633
0900700013806,Iztapalapa,2080,Bajo,121.868585389677,0.95199169385799
0900700013810,Iztapalapa,5245,Bajo,121.394356415818,0.948287194928615
0900700013825,Iztapalapa,3400,Bajo,122.351572650915,0.955764609244411
090070001383A,Iztapalapa,3575,Medio,121.097425959223,0.945967685537186
0900700013844,Iztapalapa,1550,Bajo,122.713333163058,0.958590546721445
0900700013859,Iztapalapa,2090,Bajo,122.255104027829,0.955011032532235
0900700013863,Iztapalapa,4153,Medio,119.646014046263,0.934629799886948
0900700013897,Iztapalapa,3937,Bajo,121.593076580514,0.949839522344148
090070001390A,Iztapalapa,4006,Bajo,123.530238134699,0.964971902057499
0900700013914,Iztapalapa,5355,Bajo,123.114538925707,0.96172461570525
0900700013967,Iztapalapa,3638,Bajo,121.51862709404,0.949257950871004
0900700013971,Iztapalapa,4809,Bajo,122.327834133455,0.955579172846885
0900700013986,Iztapalapa,2232,Bajo,122.119782264007,0.953953949652792
0900700013990,Iztapalapa,3618,Bajo,121.84312872834,0.951792835964721
090070001401A,Iztapalapa,2883,Bajo,121.705619087458,0.950718662210044
0900700014024,Iztapalapa,8391,Medio,120.202137533898,0.938974028051204
0900700014039,Iztapalapa,5385,Bajo,122.055968560613,0.953455460929129
0900700014043,Iztapalapa,4417,Bajo,121.169184294019,0.946528234742483
0900700014058,Iztapalapa,3227,Medio,120.386793654567,0.940416492428173
0900700014062,Iztapalapa,2990,Medio,120.49504631431,0.94126212161624
0900700014077,Iztapalapa,4751,Medio,118.90373341035,0.928831381880854
0900700014081,Iztapalapa,5245,Medio,119.041689778808,0.929909045303845
0900700014096,Iztapalapa,6341,Alto,118.270870029697,0.92388769044633
0900700014109,Iztapalapa,7678,Alto,118.586593652182,0.9263540050031
0900700014113,Iztapalapa,2033,Bajo,122.94301412084,0.96038472824367
0900700014128,Iztapalapa,1861,Muy bajo,123.823460424124,0.967262444637394
0900700014147,Iztapalapa,508,Medio,120.068434352382,0.937929588929841
0900700014151,Iztapalapa,1449,Medio,118.705485375802,0.927282742569007
0900700014166,Iztapalapa,2650,Muy bajo,124.128158692786,0.969642633264113
0900700014170,Iztapalapa,4478,Medio,120.318883367035,0.939886002725258
0900700014185,Iztapalapa,3902,Bajo,121.735151231257,0.950949356244183
090070001419A,Iztapalapa,3319,Bajo,123.131770866656,0.961859225166745
0900700014202,Iztapalapa,3513,Medio,120.322935236674,0.939917654411612
0900700014217,Iztapalapa,3246,Medio,121.013790490922,0.94531435661833
0900700014236,Iztapalapa,8000,Medio,119.491017373039,0.933419023992457
0900700014240,Iztapalapa,5046,Medio,119.292144323207,0.931865502295565
090070001426A,Iztapalapa,5157,Medio,119.140919538796,0.930684190982205
0900700014274,Iztapalapa,6175,Alto,118.177414863418,0.923157653728814
0900700014289,Iztapalapa,3047,Medio,118.930878024914,0.929043425431823
0900700014293,Iztapalapa,5256,Medio,118.988173143029,0.929490993411456
0900700014306,Iztapalapa,1814,Bajo,121.980641587292,0.952867034857758
0900700014310,Iztapalapa,2911,Bajo,121.586972906068,0.949791842727977
0900700014325,Iztapalapa,1681,Bajo,122.89599586767,0.960017439279624
090070001433A,Iztapalapa,4019,Medio,120.464877461121,0.941026453847081
0900700014344,Iztapalapa,2790,Bajo,122.533255911316,0.95718385075166
0900700014359,Iztapalapa,2616,Bajo,122.4092267457,0.956214981415194
0900700014363,Iztapalapa,6175,Medio,120.984011580503,0.945081734935882
0900700014382,Iztapalapa,2196,Bajo,122.615424687478,0.957825722421461
0900700014397,Iztapalapa,1640,Bajo,122.270610496804,0.955132163253637
090070001440A,Iztapalapa,1408,Bajo,122.035754990101,0.95329756009547
0900700014414,Iztapalapa,8028,Bajo,123.441558370042,0.964279168986899
0900700014429,Iztapalapa,2049,Muy bajo,124.125700439901,0.969623430314312
0900700014433,Iztapalapa,3751,Muy bajo,124.483446541348,0.972418008720211
0900700014448,Iztapalapa,2475,Muy bajo,123.775624574098,0.966888768913272
0900700014452,Iztapalapa,1960,Muy bajo,124.086067716367,0.96931383433854
0900700014467,Iztapalapa,2193,Bajo,123.467370282578,0.964480801969327
0900700014471,Iztapalapa,2274,Muy bajo,123.991144293557,0.968572328151541
0900700014503,Iztapalapa,4051,Bajo,121.770329239273,0.951224153652643
0900700014522,Iztapalapa,749,Bajo,122.630794498083,0.957945785618926
0900700014537,Iztapalapa,829,Bajo,122.003601863006,0.953046391922569
0900700014541,Iztapalapa,1011,Medio,120.398167431083,0.940505340105667
0900700014556,Iztapalapa,1063,Bajo,122.089391066668,0.953716545014506
0900700014560,Iztapalapa,969,Medio,120.343148691328,0.940075554340241
0900700014575,Iztapalapa,528,Medio,120.244568086552,0.939305479618997
0900700014594,Iztapalapa,1164,Medio,120.867087945251,0.944168371338366
0900700014611,Iztapalapa,751,Medio,121.116165890341,0.946114074852449
0900700014645,Iztapalapa,1184,Medio,119.649627514595,0.934658026946669
090070001465A,Iztapalapa,2794,Medio,119.825317478929,0.936030451072258
0900700014664,Iztapalapa,3439,Medio,120.471300540187,0.941076628532384
0900700014679,Iztapalapa,440,Medio,120.175551786874,0.938766350163899
0900700014683,Iztapalapa,2771,Medio,120.677015149472,0.942683593926439
0900700014698,Iztapalapa,3320,Medio,119.74387914463,0.935394285340402
090070001472A,Iztapalapa,5525,Bajo,121.594118915579,0.94984766467485
0900700014734,Iztapalapa,11587,Bajo,121.5893251218,0.9498102173553
0900700014749,Iztapalapa,6128,Medio,119.190147166642,0.931068738752799
0900700014768,Iztapalapa,3740,Medio,119.961220308155,0.937092073016756
0900700014772,Iztapalapa,4280,Medio,120.869959201267,0.944190800513772
0900700014791,Iztapalapa,2135,Medio,120.327519089031,0.93995346174749
0900700014804,Iztapalapa,2676,Bajo,121.847847420709,0.95182969662021
0900700014838,Iztapalapa,1560,Medio,119.975789740232,0.937205883957265
0900700014842,Iztapalapa,1895,Medio,119.010813408219,0.929667850674048
0900700014857,Iztapalapa,5508,Alto,118.106692003585,0.92260519326567
0900700014861,Iztapalapa,3584,Medio,118.84564363522,0.928377606338574
0900700014876,Iztapalapa,5532,Alto,118.43884773749,0.925199869315561
0900700014880,Iztapalapa,5581,Medio,119.13812885808,0.930662391230828
0900700014895,Iztapalapa,3426,Bajo,123.499251385102,0.964729845188275
0900700014908,Iztapalapa,5488,Medio,119.816633262201,0.935962613227365
0900700014912,Iztapalapa,6803,Medio,120.219876590304,0.939112598908502
0900700014927,Iztapalapa,6812,Bajo,123.231335209309,0.962636984479422
0900700014931,Iztapalapa,5485,Medio,119.952496266112,0.937023924071436
0900700014946,Iztapalapa,5350,Bajo,121.444917693966,0.948682160675312
0900700014965,Iztapalapa,4114,Muy bajo,123.868682256357,0.967615700634654
090070001497A,Iztapalapa,1927,Bajo,122.733092067435,0.958744895873742
0900700014984,Iztapalapa,4002,Bajo,121.478545994561,0.948944852350474
0900700014999,Iztapalapa,3431,Medio,121.043489709258,0.945546355776107
0900700015003,Iztapalapa,3643,Bajo,122.528666104303,0.95714799690024
0900700015018,Iztapalapa,2989,Medio,120.342419831911,0.940069860763763
0900700015037,Iztapalapa,2646,Medio,120.182442955686,0.938820181390785
0900700015041,Iztapalapa,3291,Medio,120.655867156164,0.942518393732264
0900700015056,Iztapalapa,806,Bajo,122.294216615624,0.955316565402632
0900700015060,Iztapalapa,5931,Medio,121.044226437782,0.945552110823103
0900700015075,Iztapalapa,3792,Medio,119.887226378601,0.936514060183454
090070001508A,Iztapalapa,3945,Medio,119.841069008556,0.936153496115595
0900700015094,Iztapalapa,1516,Muy bajo,124.444604279039,0.97211458753114
0900700015107,Iztapalapa,4853,Bajo,122.921329297248,0.960215334532598
0900700015111,Iztapalapa,7653,Muy bajo,124.609571833741,0.973403252213107
0900700015126,Iztapalapa,4853,Bajo,123.572000126648,0.965298131079747
0900700015130,Iztapalapa,2592,Bajo,122.056782564724,0.95346181962403
0900700015145,Iztapalapa,4478,Bajo,122.052145139972,0.953425593800696
090070001515A,Iztapalapa,1634,Bajo,122.08360210232,0.953671323795618
0900700015179,Iztapalapa,1573,Medio,120.088588110557,0.938087022531957
0900700015183,Iztapalapa,3932,Medio,119.003554893652,0.929611149879868
0900700015198,Iztapalapa,5541,Alto,117.927073793073,0.921202083153857
0900700015200,Iztapalapa,4699,Alto,117.964433540489,0.921493923492451
0900700015215,Iztapalapa,5858,Medio,120.364162255311,0.940239704422938
090070001522A,Iztapalapa,2314,Bajo,123.349401780034,0.963559276260305
0900700015249,Iztapalapa,3208,Muy bajo,124.115629242546,0.969544757896817
0900700015253,Iztapalapa,4458,Medio,121.010463678251,0.945288368805149
0900700015268,Iztapalapa,5103,Alto,117.898908668581,0.920982067761968
0900700015272,Iztapalapa,3347,Bajo,121.222269267953,0.946942914654388
0900700015287,Iztapalapa,2360,Bajo,121.74128780962,0.95099729289342
0900700015291,Iztapalapa,3411,Medio,119.437423086075,0.93300036551813
0900700015304,Iztapalapa,5300,Medio,118.897916870412,0.928785945251797
0900700015319,Iztapalapa,3414,Medio,118.870132565126,0.92856890467676
0900700015323,Iztapalapa,3240,Alto,116.823584916632,0.912582041809504
0900700015338,Iztapalapa,6974,Alto,118.347050094815,0.924482780550951
0900700015342,Iztapalapa,5210,Medio,118.861936667354,0.928504881396456
0900700015357,Iztapalapa,3042,Bajo,122.021912696673,0.953189429289437
0900700015361,Iztapalapa,2123,Muy bajo,127.049402178043,0.992462292036791
0900700015376,Iztapalapa,961,Muy bajo,126.754579839623,0.990159250474097
0900700015380,Iztapalapa,8787,Medio,119.454619863159,0.9331347002927
0900700015395,Iztapalapa,3565,Medio,120.725070552053,0.943058984712803
